pageNumber,productName,productPrice,productSummaryDesc,productDetailedDesc,stock,sku,categories,tags,productURL
46,Comfey,£28.00,"Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people.","Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people.",266 in stock,1719,"Pokemon, Posy Picker","comfey, Flower Veil, Posy Picker",https://scrapeme.live/shop/Comfey/
46,Oranguru,£139.00,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.","Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.",241 in stock,6539,"Pokemon, Sage","Inner Focus, oranguru, Sage",https://scrapeme.live/shop/Oranguru/
46,Passimian,£182.00,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.","They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.",144 in stock,8046,"Pokemon, Teamwork","passimian, Receiver, Teamwork",https://scrapeme.live/shop/Passimian/
46,Wimpod,£137.00,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.","Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.",87 in stock,2207,"Pokemon, Turn Tail","Turn Tail, Wimp Out, wimpod",https://scrapeme.live/shop/Wimpod/
46,Golisopod,£32.00,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.","It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",10 in stock,6420,"Hard Scale, Pokemon","Emergency Exit, golisopod, Hard Scale",https://scrapeme.live/shop/Golisopod/
46,Sandygast,£131.00,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,276 in stock,7020,"Pokemon, Sand Heap","Sand Heap, sandygast, Water Compaction",https://scrapeme.live/shop/Sandygast/
46,Palossand,£187.00,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,19 in stock,8991,"Pokemon, Sand Castle","palossand, Sand Castle, Water Compaction",https://scrapeme.live/shop/Palossand/
46,Pyukumuku,£97.00,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!,191 in stock,3988,"Pokemon, Sea Cucumber","Innards Out, pyukumuku, Sea Cucumber",https://scrapeme.live/shop/Pyukumuku/
46,Silvally,£133.00,"Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known.","Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known.",64 in stock,5805,"Pokemon, Synthetic","RKS System, silvally, Synthetic",https://scrapeme.live/shop/Silvally/
46,Komala,£65.00,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,231 in stock,4350,"Drowsing, Pokemon","Comatose, Drowsing, komala",https://scrapeme.live/shop/Komala/
46,Turtonator,£117.00,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.,16 in stock,4932,"Blast Turtle, Pokemon","Blast Turtle, Shell Armor, turtonator",https://scrapeme.live/shop/Turtonator/
46,Togedemaru,£45.00,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.,78 in stock,9583,"Pokemon, Roly-Poly","Lightning Rod, Roly-Poly, togedemaru",https://scrapeme.live/shop/Togedemaru/
46,Drampa,£133.00,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,245 in stock,7808,"Placid, Pokemon","drampa, placid, Sap Sipper",https://scrapeme.live/shop/Drampa/
46,Jangmo-o,£107.00,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,140 in stock,9665,"Pokemon, Scaly","jangmo-o, Scaly, Soundproof",https://scrapeme.live/shop/Jangmo-o/
46,Hakamo-o,£57.00,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,288 in stock,9648,"Pokemon, Scaly","hakamo-o, Scaly, Soundproof",https://scrapeme.live/shop/Hakamo-o/
46,Kommo-o,£170.00,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.","Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",121 in stock,3513,"Pokemon, Scaly","kommo-o, Scaly, Soundproof",https://scrapeme.live/shop/Kommo-o/
47,Tapu-koko,£159.00,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.,215 in stock,9744,"Land Spirit, Pokemon","Electric Surge, Land Spirit, tapu-koko",https://scrapeme.live/shop/Tapu-koko/
47,Tapu-lele,£62.00,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.","As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.",71 in stock,3073,"Land Spirit, Pokemon","Land Spirit, Psychic Surge, tapu-lele",https://scrapeme.live/shop/Tapu-lele/
47,Tapu-bulu,£165.00,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,175 in stock,2204,"Land Spirit, Pokemon","Grassy Surge, Land Spirit, tapu-bulu",https://scrapeme.live/shop/Tapu-bulu/
47,Tapu-fini,£123.00,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.","The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.",206 in stock,5525,"Land Spirit, Pokemon","Land Spirit, Misty Surge, tapu-fini",https://scrapeme.live/shop/Tapu-fini/
47,Solgaleo,£125.00,"This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world.","This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world.",260 in stock,4928,"Pokemon, Sunne","Full Metal Body, solgaleo, Sunne",https://scrapeme.live/shop/Solgaleo/
47,Lunala,£58.00,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.","Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.",195 in stock,3888,"Moone, Pokemon","lunala, Moone, Shadow Shield",https://scrapeme.live/shop/Lunala/
47,Nihilego,£67.00,"One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl.","One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl.",180 in stock,6763,"Parasite, Pokemon","Beast Boost, nihilego, Parasite",https://scrapeme.live/shop/Nihilego/
47,Buzzwole,£172.00,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.,43 in stock,5256,"Pokemon, Swollen","Beast Boost, buzzwole, Swollen",https://scrapeme.live/shop/Buzzwole/
47,Pheromosa,£62.00,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.","One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.",254 in stock,4102,"Lissome, Pokemon","Beast Boost, Lissome, pheromosa",https://scrapeme.live/shop/Pheromosa/
47,Xurkitree,£174.00,"It appeared from the Ultra Wormhole. It raided a power plant, so people think it energizes itself with electricity.","It appeared from the Ultra Wormhole. It raided a power plant, so people think it energizes itself with electricity.",120 in stock,3791,"Glowing, Pokemon","Beast Boost, Glowing, xurkitree",https://scrapeme.live/shop/Xurkitree/
47,Celesteela,£151.00,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,58 in stock,9458,"Launch, Pokemon","Beast Boost, celesteela, Launch",https://scrapeme.live/shop/Celesteela/
47,Kartana,£197.00,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.","One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.",77 in stock,8035,"Drawn Sword, Pokemon","Beast Boost, Drawn Sword, kartana",https://scrapeme.live/shop/Kartana/
47,Guzzlord,£73.00,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.","A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.",54 in stock,3767,"Junkivore, Pokemon","Beast Boost, guzzlord, Junkivore",https://scrapeme.live/shop/Guzzlord/
47,Necrozma,£68.00,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.,141 in stock,6307,"Pokemon, Prism","necrozma, Prism, Prism Armor",https://scrapeme.live/shop/Necrozma/
47,Marshadow,£107.00,"It sinks into the shadows of people and Pokémon, where it can understand their feelings and copy their capabilities.","It sinks into the shadows of people and Pokémon, where it can understand their feelings and copy their capabilities.",250 in stock,1160,"Gloomdweller, Pokemon","Gloomdweller, marshadow, Technician",https://scrapeme.live/shop/Marshadow/
